Azerbaijan,AZE,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,,,,,,,,,,,,,,,,,,0.976490021,0.992370009,1.062190056,0.966830015,1.153810024,1.095399976,0.988669991,0.987559974,1.000849962,0.994880021,0.984979987,0.97665,0.943149984,0.963580012,0.944519997,0.934010029,0.992489994,0.992229998,0.982140005,0.986090004,0.97240001,0.975440025,0.963699996,0.982949972,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,,,,,,,,,,,,,,,,,,,1.007050037,1.020089984,,,,,,0.984149992,,,,,1.014279962,1.021409988,1.025869966,,1.020589948,1.058099985,1.058099985,1.058099985,1.058099985,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,0.786130011,0.804329991,0.821129978,0.793489993,0.800109982,0.816089988,0.811609983,0.834200025,0.869379997,0.903479993,0.918889999,0.914279997,0.941100001,0.975019991,1.006700039,0.994419992,1.010820031,0.992280006,0.994449973,,,1.018550038,1.015679955,1.022729993,,,0.999180019,,1.004699945,1.004699945,1.004699945,1.004699945,1.004699945,1.004699945,1.004699945,1.004699945,1.004699945,1.004699945,1.004699945,1.004699945,1.004699945,1.004699945,1.004699945,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,0.504939973,,,0.541830003,,,,0.593999982,0.59799999,,,0.696990013,,0.613250017,0.705229998,0.69678998,0.69927001,0.696500003,0.812259972,0.819840014,0.853209972,,,,,,,,,,,,,,,1.058130026,1.069180012,,1.026160002,1.088580012,1.042209983,1.042209983,1.042209983,,,,,,,,,,,,,,,,,,,,,,
Barbados,BRB,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,0.979420006,0.974160016,0.994289994,,,0.986519992,,,,,1.014799953,0.972729981,0.940609992,,,,,,1.001929998,0.981230021,,0.989180028,,,,,,,0.994589984,1.000470042,0.997380018,0.997349977,0.993539989,0.985469997,0.999140024,0.995630026,1.01809001,1.005429983,1.017420053,1.01639998,1.009189963,1.009189963,,1.021209955,,,,,,,,,,,,,,,,,,,,
Belarus,BLR,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,0.959299982,,,,,,,,,,,,,,0.993650019,0.998260021,0.999000013,1.000650048,1.018030047,1.00177002,,,,,,,,,,,,,,,,,,,,
Belgium,BEL,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,,,,0.998640001,,1.004639983,1.005149961,1.008399963,1.003299952,1.012470007,1.014209986,1.014860034,1.011950016,1.014430046,1.015269995,,,1.019350052,1.018000007,0.999440014,0.999140024,0.998399973,0.999000013,,,0.999970019,1.002020001,1.001119971,1.001989961,1.000880003,1.004430056,1.004269958,1.002640009,1.004729986,1.004920006,1.003990054,1.004789948,1.005470037,1.003479958,1.003630042,1.001829982,,,,,,,,,,,,,,,,,,,,
Belize,BLZ,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99397999,0.990149975,0.996179998,,1.016250014,1.014700055,1.000640035,1.008030057,1.012989998,0.995729983,0.995930016,1.002529979,0.987339973,1.004760027,0.995220006,0.986909986,,,,,,,,,,,,,,,,,,,,
Benin,BEN,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,,,,,,,,,,,0.480159998,0.483539999,0.490310013,,0.494720012,0.498169988,0.505729973,,0.490500003,0.504260004,0.536790013,0.555199981,0.575969994,0.60048002,,,,,,,,,0.805320024,,0.848079979,0.866609991,,0.883170009,0.883170009,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,,,,,0.960290015,0.954739988,,,,,1.043740034,1.02128005,,,,,,,,,,,,,,,,,,,,,,,,,,1.010020018,0.954970002,,,,,,,,,,,,,,,,,,,,,,
